770,2984,8625,3129,2444,5955,3136
770,3054,8531,3197,2439,5969,3073
770,2979,8612,3117,2377,5970,3061
770,2853,8705,3057,2339,5952,3063
770,3010,8593,3155,2439,5937,3107
770,2953,8638,3081,2363,5964,3091
770,2937,8666,3093,2374,5973,3020
780,2964,8749,3154,2417,6038,3089
780,2957,8766,3101,2355,6038,3085
780,3002,8739,3158,2423,6051,3191
780,2949,8767,3125,2401,6056,3127
780,2994,8751,3131,2366,6045,3190
780,3093,8679,3199,2444,6029,3096
780,3044,8702,3181,2451,6052,3123
780,3070,8660,3216,2438,6033,3108
780,2955,8765,3127,2368,6061,3132
780,3047,8715,3185,2448,6037,3092
790,3041,8825,3219,2506,6107,3216
790,3089,8802,3243,2477,6132,3175
790,3016,8857,3242,2518,6125,3146
790,3124,8748,3277,2475,6133,3037
790,3055,8820,3202,2440,6114,3110
790,3117,8806,3241,2525,6148,3177
790,3014,8836,3229,2485,6093,3187
790,3013,8885,3178,2446,6142,3186
790,2927,8918,3159,2408,6131,3196
790,3043,8841,3204,2439,6119,3149
800,3108,8942,3272,2543,6198,3185
800,3133,8909,3307,2583,6211,3213
800,3005,9082,3144,2448,6221,3158
800,3046,8981,3212,2472,6195,3208
800,3132,8923,3268,2545,6186,3147
800,3023,9036,3196,2477,6206,3113
800,3054,8935,3252,2478,6221,3158
800,2970,9073,3177,2441,6182,3163
800,3083,8931,3273,2484,6198,3196
800,3206,8832,3304,2523,6179,3231
810,3187,8987,3358,2561,6279,3223
810,3146,9051,3323,2573,6286,3255
810,3135,9019,3326,2541,6278,3323
810,3103,9086,3279,2565,6263,3211
810,3109,9101,3271,2533,6263,3253
810,3112,9084,3259,2459,6278,3203
810,3052,9106,3289,2493,6292,3267
810,3085,9078,3263,2477,6271,3279
810,3157,9023,3311,2552,6273,3250
810,3108,9085,3290,2513,6283,3261
820,3135,9165,3334,2567,6349,3235
820,3162,9175,3355,2580,6332,3298
820,3169,9185,3356,2654,6364,3368
820,3172,9170,3353,2587,6380,3311
820,3106,9216,3326,2554,6370,3294
820,3123,9207,3300,2519,6354,3259
820,3226,9139,3356,2553,6319,3239
820,3115,9247,3306,2538,6360,3346
820,3159,9155,3336,2567,6351,3281
820,3192,9144,3351,2577,6365,3345
830,3155,9284,3360,2539,6427,3299
830,3272,9203,3429,2650,6450,3364
830,3181,9254,3406,2606,6403,3300
830,3284,9190,3426,2626,6416,3312
830,3179,9340,3371,2646,6435,3376
830,3247,9295,3365,2622,6457,3344
830,3111,9387,3316,2555,6405,3307
830,3177,9294,3353,2563,6409,3283
830,3168,9278,3392,2606,6427,3278
830,3226,9245,3401,2610,6410,3360
840,3312,9308,3470,2688,6517,3388
840,3203,9415,3385,2593,6524,3323
840,3215,9428,3372,2571,6505,3417
840,3091,9546,3271,2502,6524,3380
840,3217,9408,3377,2584,6455,3356
840,3199,9458,3385,2625,6497,3371
840,3178,9494,3369,2640,6523,3350
840,3252,9441,3346,2560,6517,3392
840,3249,9432,3355,2548,6496,3314
840,3267,9366,3431,2643,6512,3323
850,3286,9533,3425,2608,6588,3428
850,3394,9406,3529,2661,6582,3423
850,3181,9593,3414,2631,6609,3355
850,3314,9447,3535,2756,6584,3374
850,3240,9509,3480,2675,6568,3431
850,3199,9590,3389,2572,6594,3480
850,3268,9491,3451,2622,6576,3432
850,3290,9540,3444,2638,6610,3454
850,3282,9497,3450,2621,6588,3375
850,3253,9522,3423,2599,6584,3389
860,3350,9569,3534,2696,6699,3388
860,3358,9635,3513,2718,6646,3402
860,3345,9609,3506,2720,6665,3346
860,3369,9551,3523,2692,6653,3416
860,3310,9650,3426,2592,6670,3404
860,3329,9639,3476,2670,6666,3444
860,3259,9731,3418,2649,6677,3457
860,3348,9553,3552,2684,6664,3502
860,3357,9611,3507,2700,6645,3432
860,3270,9687,3490,2722,6668,3516
870,3359,9714,3574,2717,6734,3449
870,3302,9797,3489,2718,6761,3502
870,3448,9665,3602,2737,6744,3419
870,3365,9720,3552,2742,6741,3432
870,3273,9782,3498,2677,6730,3511
870,3391,9719,3573,2750,6764,3460
870,3399,9666,3604,2777,6715,3353
870,3364,9769,3494,2718,6735,3516
870,3379,9694,3597,2778,6751,3544
870,3265,9810,3489,2689,6760,3495
880,3487,9806,3597,2751,6807,3545
880,3420,9848,3570,2745,6820,3529
880,3422,9791,3649,2820,6788,3504
880,3339,9869,3577,2701,6822,3467
880,3377,9858,3585,2745,6816,3485
880,3365,9804,3604,2759,6816,3481
880,3441,9795,3610,2751,6819,3473
880,3369,9818,3593,2733,6825,3531
880,3363,9876,3563,2768,6819,3512
880,3408,9873,3576,2794,6826,3514
890,3429,9983,3588,2751,6874,3523
890,3505,9888,3681,2771,6899,3489
890,3356,10035,3559,2713,6896,3653
890,3417,9999,3608,2783,6889,3593
890,3487,9893,3635,2748,6899,3580
890,3393,10016,3566,2766,6899,3582
890,3371,9981,3602,2717,6876,3539
890,3466,9955,3626,2768,6904,3548
890,3426,9966,3648,2801,6897,3553
890,3429,9972,3584,2743,6874,3549
900,3461,10142,3620,2844,6966,3532
900,3474,10119,3625,2814,6986,3644
900,3408,10146,3571,2698,6956,3592
900,3399,10130,3607,2761,6976,3559
900,3428,10110,3647,2825,6985,3673
900,3511,10017,3700,2846,6977,3560
900,3407,10145,3619,2829,6965,3651
900,3522,10057,3666,2808,6958,3560
900,3385,10137,3606,2780,6971,3586
900,3390,10130,3632,2782,6952,3556
910,3500,10165,3698,2806,7047,3680
910,3502,10177,3720,2863,7044,3655
910,3432,10248,3629,2749,7067,3659
910,3527,10152,3706,2841,7069,3635
910,3444,10226,3691,2865,7049,3663
910,3597,10123,3740,2849,7058,3661
910,3476,10209,3668,2851,7040,3589
910,3490,10188,3703,2820,7067,3708
910,3434,10298,3602,2805,7066,3645
910,3551,10197,3694,2831,7065,3629
920,3558,10363,3705,2853,7121,3643
920,3648,10185,3797,2877,7131,3685
920,3599,10304,3736,2889,7133,3691
920,3566,10269,3767,2916,7129,3754
920,3462,10379,3678,2852,7127,3668
920,3578,10275,3751,2881,7139,3673
920,3524,10326,3705,2800,7122,3708
920,3636,10187,3804,2881,7133,3705
920,3562,10272,3739,2838,7127,3636
920,3600,10254,3736,2851,7135,3683
930,3452,10532,3685,2824,7197,3684
930,3532,10394,3773,2864,7212,3704
930,3572,10393,3792,2894,7200,3734
930,3572,10459,3742,2904,7223,3744
930,3498,10513,3709,2880,7189,3734
930,3569,10359,3779,2825,7211,3671
930,3558,10483,3740,2870,7195,3718
930,3509,10441,3723,2824,7215,3750
930,3456,10511,3697,2831,7214,3737
930,3510,10514,3708,2888,7202,3724
940,3669,10518,3815,2914,7286,3768
940,3598,10516,3790,2875,7282,3733
940,3618,10510,3842,2962,7284,3682
940,3659,10461,3846,2936,7285,3776
940,3613,10593,3781,2901,7287,3705
940,3503,10592,3789,2905,7252,3715
940,3645,10494,3854,2947,7291,3793
940,3598,10595,3777,2933,7271,3751
940,3678,10510,3820,2909,7271,3811
940,3595,10617,3779,2962,7288,3822
950,3660,10606,3882,3000,7359,3814
950,3717,10583,3885,3009,7369,3783
950,3616,10666,3830,2958,7359,3812
950,3639,10669,3851,2964,7349,3832
950,3643,10643,3819,2895,7346,3863
950,3710,10613,3834,2943,7362,3837
950,3636,10634,3873,2946,7379,3824
950,3650,10665,3784,2849,7364,3775
950,3692,10623,3860,2931,7350,3757
950,3553,10700,3778,2892,7358,3810
960,3647,10784,3868,2979,7454,3855
960,3711,10718,3909,3014,7429,3846
960,3730,10728,3926,3005,7404,3799
960,3635,10837,3801,2901,7467,3921
960,3735,10728,3937,3024,7430,3812
960,3819,10720,3908,3012,7432,3760
960,3684,10803,3844,2963,7465,3907
960,3579,10902,3790,2932,7437,3856
960,3568,10822,3830,2942,7422,3864
960,3654,10728,3921,2993,7444,3877
970,3754,10836,3956,3027,7536,3871
970,3718,10841,3952,3030,7510,3900
970,3815,10813,3978,3087,7528,3841
970,3732,10827,3975,3061,7539,3887
970,3703,10891,3897,2987,7524,3889
970,3827,10821,3947,3022,7515,3930
970,3695,10942,3891,3023,7537,3907
970,3628,11001,3821,2938,7508,3912
970,3723,10860,3937,3024,7500,3882
970,3735,10809,3995,3080,7515,3840
980,3736,11006,3950,3045,7595,3955
980,3767,10982,3947,3039,7593,3873
980,3731,11061,3911,3039,7595,3967
980,3727,11051,3905,3022,7622,3864
980,3708,11011,3927,2997,7615,3897
980,3679,11031,3939,2991,7596,3881
980,3699,11017,3947,3016,7616,3846
980,3790,10968,3978,3031,7588,3947
980,3782,10973,3983,3050,7576,3992
980,3787,10995,3975,3091,7602,3879
990,3677,11197,3945,3062,7665,3946
990,3769,11118,4027,3120,7670,3988
990,3819,11022,4056,3136,7685,4012
990,3811,11072,4043,3087,7688,3945
990,3751,11200,3943,3063,7655,3965
990,3853,11054,4038,3081,7680,4013
990,3911,11012,4054,3101,7674,3971
990,3801,11105,4040,3132,7691,3916
990,3746,11133,4004,3080,7658,4006
990,3819,11059,4019,3025,7640,3919
1000,3844,11234,4018,3083,7763,4045
1000,3851,11199,4030,3062,7756,4000
1000,3854,11170,4089,3126,7756,4070
1000,3842,11207,4049,3078,7742,3978
1000,3931,11166,4085,3155,7761,3997
1000,3896,11151,4109,3186,7768,3918
1000,3891,11211,4076,3137,7757,3947
1000,4011,11063,4139,3165,7740,4007
1000,3777,11292,4014,3098,7734,3978
1000,3905,11214,4038,3118,7751,3968
